2025-01-13 12:47:58,321 - INFO - Epoch 56: Train Loss = 0.2147, Val Loss = 3.0873, Val Accuracy = 56.23%, Precision = 53.42%, Recall = 56.23%, F1 = 53.35
2025-01-13 12:48:00,307 - INFO - Epoch 57: Train Loss = 0.1927, Val Loss = 2.9572, Val Accuracy = 55.23%, Precision = 53.28%, Recall = 55.23%, F1 = 53.27
2025-01-13 12:48:02,231 - INFO - Epoch 58: Train Loss = 0.1888, Val Loss = 3.0223, Val Accuracy = 54.60%, Precision = 53.41%, Recall = 54.60%, F1 = 53.23
2025-01-13 12:48:04,251 - INFO - Epoch 59: Train Loss = 0.1904, Val Loss = 3.0724, Val Accuracy = 55.96%, Precision = 52.98%, Recall = 55.96%, F1 = 53.81
2025-01-13 12:48:06,281 - INFO - Epoch 60: Train Loss = 0.1944, Val Loss = 3.2117, Val Accuracy = 53.34%, Precision = 51.12%, Recall = 53.34%, F1 = 50.90
2025-01-13 12:48:08,339 - INFO - Epoch 61: Train Loss = 0.1805, Val Loss = 3.0527, Val Accuracy = 57.49%, Precision = 53.75%, Recall = 57.49%, F1 = 54.41
2025-01-13 12:48:10,366 - INFO - Epoch 62: Train Loss = 0.1744, Val Loss = 3.2962, Val Accuracy = 56.41%, Precision = 54.05%, Recall = 56.41%, F1 = 53.45
2025-01-13 12:48:12,325 - INFO - Epoch 63: Train Loss = 0.1908, Val Loss = 3.0686, Val Accuracy = 55.32%, Precision = 52.71%, Recall = 55.32%, F1 = 52.95
2025-01-13 12:48:14,305 - INFO - Epoch 64: Train Loss = 0.1826, Val Loss = 3.0574, Val Accuracy = 54.69%, Precision = 51.78%, Recall = 54.69%, F1 = 52.34
2025-01-13 12:48:16,438 - INFO - Epoch 65: Train Loss = 0.1811, Val Loss = 3.1401, Val Accuracy = 54.87%, Precision = 52.12%, Recall = 54.87%, F1 = 52.74
2025-01-13 12:48:18,493 - INFO - Epoch 66: Train Loss = 0.1720, Val Loss = 3.3017, Val Accuracy = 54.06%, Precision = 51.41%, Recall = 54.06%, F1 = 51.54
2025-01-13 12:48:20,608 - INFO - Epoch 67: Train Loss = 0.1593, Val Loss = 3.2738, Val Accuracy = 56.41%, Precision = 52.78%, Recall = 56.41%, F1 = 53.46
2025-01-13 12:48:22,673 - INFO - Epoch 68: Train Loss = 0.1752, Val Loss = 3.1312, Val Accuracy = 54.51%, Precision = 51.08%, Recall = 54.51%, F1 = 51.59
2025-01-13 12:48:24,727 - INFO - Epoch 69: Train Loss = 0.1716, Val Loss = 3.2551, Val Accuracy = 55.05%, Precision = 52.44%, Recall = 55.05%, F1 = 52.96
2025-01-13 12:48:26,722 - INFO - Epoch 70: Train Loss = 0.1929, Val Loss = 3.2881, Val Accuracy = 55.32%, Precision = 51.93%, Recall = 55.32%, F1 = 52.43
2025-01-13 12:48:28,677 - INFO - Epoch 71: Train Loss = 0.1666, Val Loss = 3.3906, Val Accuracy = 56.32%, Precision = 53.11%, Recall = 56.32%, F1 = 53.24
2025-01-13 12:48:30,682 - INFO - Epoch 72: Train Loss = 0.1563, Val Loss = 3.2365, Val Accuracy = 54.51%, Precision = 52.38%, Recall = 54.51%, F1 = 52.85
2025-01-13 12:48:32,797 - INFO - Epoch 73: Train Loss = 0.1915, Val Loss = 3.1990, Val Accuracy = 55.51%, Precision = 53.57%, Recall = 55.51%, F1 = 53.87
2025-01-13 12:48:34,826 - INFO - Epoch 74: Train Loss = 0.1671, Val Loss = 3.4013, Val Accuracy = 54.87%, Precision = 52.27%, Recall = 54.87%, F1 = 52.31
2025-01-13 12:48:36,912 - INFO - Epoch 75: Train Loss = 0.1589, Val Loss = 3.3724, Val Accuracy = 55.78%, Precision = 52.00%, Recall = 55.78%, F1 = 52.65
2025-01-13 12:48:38,904 - INFO - Epoch 76: Train Loss = 0.1682, Val Loss = 3.1750, Val Accuracy = 56.95%, Precision = 53.92%, Recall = 56.95%, F1 = 54.44
2025-01-13 12:48:40,906 - INFO - Epoch 77: Train Loss = 0.1556, Val Loss = 3.4367, Val Accuracy = 55.23%, Precision = 53.09%, Recall = 55.23%, F1 = 52.29
2025-01-13 12:48:42,915 - INFO - Epoch 78: Train Loss = 0.1440, Val Loss = 3.4441, Val Accuracy = 53.97%, Precision = 50.85%, Recall = 53.97%, F1 = 51.10
2025-01-13 12:48:44,878 - INFO - Epoch 79: Train Loss = 0.1491, Val Loss = 3.3649, Val Accuracy = 54.87%, Precision = 52.49%, Recall = 54.87%, F1 = 52.66
2025-01-13 12:48:46,839 - INFO - Epoch 80: Train Loss = 0.1577, Val Loss = 3.2271, Val Accuracy = 55.14%, Precision = 53.11%, Recall = 55.14%, F1 = 53.57
2025-01-13 12:48:48,780 - INFO - Epoch 81: Train Loss = 0.1633, Val Loss = 3.2273, Val Accuracy = 55.60%, Precision = 52.00%, Recall = 55.60%, F1 = 52.75
2025-01-13 12:48:50,704 - INFO - Epoch 82: Train Loss = 0.1650, Val Loss = 3.1001, Val Accuracy = 52.62%, Precision = 51.56%, Recall = 52.62%, F1 = 51.57
2025-01-13 12:48:52,635 - INFO - Epoch 83: Train Loss = 0.1566, Val Loss = 3.2185, Val Accuracy = 55.96%, Precision = 52.94%, Recall = 55.96%, F1 = 53.52
2025-01-13 12:48:54,534 - INFO - Epoch 84: Train Loss = 0.1548, Val Loss = 3.1989, Val Accuracy = 54.42%, Precision = 51.85%, Recall = 54.42%, F1 = 52.37
2025-01-13 12:48:56,435 - INFO - Epoch 85: Train Loss = 0.1563, Val Loss = 3.3683, Val Accuracy = 55.60%, Precision = 53.06%, Recall = 55.60%, F1 = 52.93
2025-01-13 12:48:58,318 - INFO - Epoch 86: Train Loss = 0.1458, Val Loss = 3.2364, Val Accuracy = 55.14%, Precision = 52.33%, Recall = 55.14%, F1 = 53.06
2025-01-13 12:49:00,252 - INFO - Epoch 87: Train Loss = 0.1426, Val Loss = 3.4094, Val Accuracy = 55.87%, Precision = 53.23%, Recall = 55.87%, F1 = 53.67
2025-01-13 12:49:02,196 - INFO - Epoch 88: Train Loss = 0.1461, Val Loss = 3.3823, Val Accuracy = 54.78%, Precision = 51.99%, Recall = 54.78%, F1 = 52.66
2025-01-13 12:49:04,116 - INFO - Epoch 89: Train Loss = 0.1374, Val Loss = 3.6642, Val Accuracy = 56.50%, Precision = 53.14%, Recall = 56.50%, F1 = 53.73
2025-01-13 12:49:06,020 - INFO - Epoch 90: Train Loss = 0.1422, Val Loss = 3.4554, Val Accuracy = 54.60%, Precision = 51.75%, Recall = 54.60%, F1 = 52.30
2025-01-13 12:49:07,933 - INFO - Epoch 91: Train Loss = 0.1405, Val Loss = 3.4875, Val Accuracy = 54.78%, Precision = 52.11%, Recall = 54.78%, F1 = 52.36
2025-01-13 12:49:09,846 - INFO - Epoch 92: Train Loss = 0.1498, Val Loss = 3.6720, Val Accuracy = 54.87%, Precision = 51.87%, Recall = 54.87%, F1 = 51.45
2025-01-13 12:49:11,760 - INFO - Epoch 93: Train Loss = 0.1419, Val Loss = 3.5569, Val Accuracy = 55.23%, Precision = 52.84%, Recall = 55.23%, F1 = 52.88
2025-01-13 12:49:13,666 - INFO - Epoch 94: Train Loss = 0.1471, Val Loss = 3.4162, Val Accuracy = 55.69%, Precision = 53.05%, Recall = 55.69%, F1 = 53.45
2025-01-13 12:49:15,584 - INFO - Epoch 95: Train Loss = 0.1328, Val Loss = 3.5297, Val Accuracy = 54.69%, Precision = 52.00%, Recall = 54.69%, F1 = 52.39
2025-01-13 12:49:17,508 - INFO - Epoch 96: Train Loss = 0.1327, Val Loss = 3.4555, Val Accuracy = 55.32%, Precision = 52.31%, Recall = 55.32%, F1 = 53.02
2025-01-13 12:49:19,432 - INFO - Epoch 97: Train Loss = 0.1372, Val Loss = 3.5617, Val Accuracy = 55.23%, Precision = 52.14%, Recall = 55.23%, F1 = 52.40
2025-01-13 12:49:21,360 - INFO - Epoch 98: Train Loss = 0.1415, Val Loss = 3.4979, Val Accuracy = 56.50%, Precision = 53.89%, Recall = 56.50%, F1 = 54.40
2025-01-13 12:49:23,500 - INFO - Epoch 99: Train Loss = 0.1352, Val Loss = 3.4891, Val Accuracy = 55.60%, Precision = 52.64%, Recall = 55.60%, F1 = 53.41
2025-01-13 12:49:25,575 - INFO - Epoch 100: Train Loss = 0.1303, Val Loss = 3.5405, Val Accuracy = 55.14%, Precision = 52.81%, Recall = 55.14%, F1 = 52.75
2025-01-13 12:49:27,500 - INFO - Epoch 101: Train Loss = 0.1517, Val Loss = 3.5457, Val Accuracy = 54.42%, Precision = 52.57%, Recall = 54.42%, F1 = 52.94
2025-01-13 12:49:29,403 - INFO - Epoch 102: Train Loss = 0.1339, Val Loss = 3.7273, Val Accuracy = 56.23%, Precision = 53.04%, Recall = 56.23%, F1 = 52.52
2025-01-13 12:49:31,343 - INFO - Epoch 103: Train Loss = 0.1394, Val Loss = 3.6487, Val Accuracy = 53.88%, Precision = 50.89%, Recall = 53.88%, F1 = 51.27
2025-01-13 12:49:33,260 - INFO - Epoch 104: Train Loss = 0.1228, Val Loss = 3.7156, Val Accuracy = 54.51%, Precision = 52.02%, Recall = 54.51%, F1 = 51.67
2025-01-13 12:49:35,174 - INFO - Epoch 105: Train Loss = 0.1279, Val Loss = 3.4696, Val Accuracy = 55.87%, Precision = 53.72%, Recall = 55.87%, F1 = 54.04
2025-01-13 12:49:37,087 - INFO - Epoch 106: Train Loss = 0.1276, Val Loss = 3.5396, Val Accuracy = 54.15%, Precision = 51.69%, Recall = 54.15%, F1 = 52.44
2025-01-13 12:49:39,012 - INFO - Epoch 107: Train Loss = 0.1260, Val Loss = 3.5807, Val Accuracy = 55.51%, Precision = 52.32%, Recall = 55.51%, F1 = 52.87
2025-01-13 12:49:40,932 - INFO - Epoch 108: Train Loss = 0.1327, Val Loss = 3.5808, Val Accuracy = 55.23%, Precision = 53.32%, Recall = 55.23%, F1 = 53.43
2025-01-13 12:49:42,844 - INFO - Epoch 109: Train Loss = 0.1383, Val Loss = 3.4497, Val Accuracy = 53.70%, Precision = 51.64%, Recall = 53.70%, F1 = 51.51
2025-01-13 12:49:44,763 - INFO - Epoch 110: Train Loss = 0.1138, Val Loss = 3.5973, Val Accuracy = 55.23%, Precision = 52.25%, Recall = 55.23%, F1 = 52.83
2025-01-13 12:49:46,679 - INFO - Epoch 111: Train Loss = 0.1366, Val Loss = 3.4657, Val Accuracy = 56.86%, Precision = 54.17%, Recall = 56.86%, F1 = 54.57
2025-01-13 12:49:48,585 - INFO - Epoch 112: Train Loss = 0.1377, Val Loss = 3.8480, Val Accuracy = 55.32%, Precision = 51.52%, Recall = 55.32%, F1 = 51.48
2025-01-13 12:49:50,548 - INFO - Epoch 113: Train Loss = 0.1303, Val Loss = 3.7392, Val Accuracy = 54.96%, Precision = 51.99%, Recall = 54.96%, F1 = 51.94
2025-01-13 12:49:52,454 - INFO - Epoch 114: Train Loss = 0.1172, Val Loss = 3.6202, Val Accuracy = 54.51%, Precision = 52.04%, Recall = 54.51%, F1 = 51.77
2025-01-13 12:49:54,371 - INFO - Epoch 115: Train Loss = 0.1254, Val Loss = 3.7075, Val Accuracy = 56.77%, Precision = 53.95%, Recall = 56.77%, F1 = 53.92
2025-01-13 12:49:56,295 - INFO - Epoch 116: Train Loss = 0.1216, Val Loss = 3.5509, Val Accuracy = 54.24%, Precision = 52.47%, Recall = 54.24%, F1 = 52.85
2025-01-13 12:49:58,198 - INFO - Epoch 117: Train Loss = 0.1253, Val Loss = 3.8787, Val Accuracy = 56.14%, Precision = 53.76%, Recall = 56.14%, F1 = 53.87
2025-01-13 12:50:00,136 - INFO - Epoch 118: Train Loss = 0.1239, Val Loss = 3.6950, Val Accuracy = 55.51%, Precision = 52.19%, Recall = 55.51%, F1 = 52.53
2025-01-13 12:50:02,058 - INFO - Epoch 119: Train Loss = 0.1262, Val Loss = 3.7058, Val Accuracy = 56.32%, Precision = 53.23%, Recall = 56.32%, F1 = 53.09
2025-01-13 12:50:03,993 - INFO - Epoch 120: Train Loss = 0.1340, Val Loss = 3.6030, Val Accuracy = 54.87%, Precision = 52.47%, Recall = 54.87%, F1 = 52.79
2025-01-13 12:50:05,917 - INFO - Epoch 121: Train Loss = 0.1121, Val Loss = 3.7379, Val Accuracy = 55.69%, Precision = 51.72%, Recall = 55.69%, F1 = 52.32
2025-01-13 12:50:07,861 - INFO - Epoch 122: Train Loss = 0.1080, Val Loss = 3.7708, Val Accuracy = 54.96%, Precision = 53.11%, Recall = 54.96%, F1 = 52.63
2025-01-13 12:50:09,781 - INFO - Epoch 123: Train Loss = 0.1357, Val Loss = 3.3241, Val Accuracy = 57.22%, Precision = 55.16%, Recall = 57.22%, F1 = 55.41
2025-01-13 12:50:11,701 - INFO - Epoch 124: Train Loss = 0.1251, Val Loss = 3.7548, Val Accuracy = 54.42%, Precision = 52.06%, Recall = 54.42%, F1 = 52.39
2025-01-13 12:50:13,609 - INFO - Epoch 125: Train Loss = 0.1221, Val Loss = 3.6589, Val Accuracy = 54.78%, Precision = 51.51%, Recall = 54.78%, F1 = 52.41
2025-01-13 12:50:15,541 - INFO - Epoch 126: Train Loss = 0.1182, Val Loss = 3.6818, Val Accuracy = 53.97%, Precision = 50.76%, Recall = 53.97%, F1 = 51.35
2025-01-13 12:50:17,477 - INFO - Epoch 127: Train Loss = 0.1103, Val Loss = 3.7916, Val Accuracy = 53.97%, Precision = 52.40%, Recall = 53.97%, F1 = 52.07
